ticker,engine,htf,side,min_strength,config,trades,longs,shorts,win_rate_pct,profit_factor,return_pct,buy_hold_pct,max_dd_pct
XPEV,classic2,none,long+short,0,classic2 / none / long+short / str>=0,42,21,21,26.2,0.78,-82.3,-45.7,-88.2
XPEV,classic2,W-adx+rsi,long,0,classic2 / W-adx+rsi / long / str>=0,15,15,0,20.0,0.68,-49.9,-45.7,-58.0
XPEV,classic2,W-adx+rsi,long+short,0,classic2 / W-adx+rsi / long+short / str>=0,22,15,7,18.2,0.41,-83.9,-45.7,-86.2
XPEV,classic2,W-adx,long,0,classic2 / W-adx / long / str>=0,16,16,0,18.8,0.65,-53.6,-45.7,-58.0
XPEV,classic2,W-adx,long+short,0,classic2 / W-adx / long+short / str>=0,23,16,7,17.4,0.39,-85.1,-45.7,-86.2
XPEV,classic2,W-rsi,long,0,classic2 / W-rsi / long / str>=0,16,16,0,18.8,0.61,-57.9,-45.7,-64.7
XPEV,classic2,W-rsi,long+short,0,classic2 / W-rsi / long+short / str>=0,31,16,15,22.6,0.48,-85.8,-45.7,-90.6
XPEV,classic2,M-adx+rsi,long,0,classic2 / M-adx+rsi / long / str>=0,7,7,0,14.3,0.06,-35.1,-45.7,-40.5
XPEV,classic2,M-adx+rsi,long+short,0,classic2 / M-adx+rsi / long+short / str>=0,14,7,7,14.3,0.03,-84.5,-45.7,-84.8
XPEV,classic3,none,long,0,classic3 / none / long / str>=0,11,11,0,27.3,0.61,-46.6,-45.7,-67.9
XPEV,classic3,none,long+short,0,classic3 / none / long+short / str>=0,22,11,11,36.4,0.89,-46.3,-45.7,-75.5
XPEV,classic3,W-adx+rsi,long,0,classic3 / W-adx+rsi / long / str>=0,8,8,0,25.0,0.74,-31.8,-45.7,-46.9
XPEV,classic3,W-adx+rsi,long+short,0,classic3 / W-adx+rsi / long+short / str>=0,12,8,4,25.0,0.92,-37.2,-45.7,-62.5
XPEV,classic3,W-adx,long,0,classic3 / W-adx / long / str>=0,8,8,0,25.0,0.74,-31.8,-45.7,-46.9
XPEV,classic3,W-adx,long+short,0,classic3 / W-adx / long+short / str>=0,12,8,4,25.0,0.92,-37.2,-45.7,-62.5
XPEV,classic3,W-rsi,long,0,classic3 / W-rsi / long / str>=0,9,9,0,22.2,0.58,-45.9,-45.7,-55.3
XPEV,classic3,W-rsi,long+short,0,classic3 / W-rsi / long+short / str>=0,19,9,10,31.6,0.87,-46.6,-45.7,-73.2
XPEV,classic3,M-adx+rsi,long,0,classic3 / M-adx+rsi / long / str>=0,5,5,0,20.0,0.19,-34.6,-45.7,-35.2
XPEV,classic3,M-adx+rsi,long+short,0,classic3 / M-adx+rsi / long+short / str>=0,7,5,2,14.3,0.13,-49.6,-45.7,-52.3
XPEV,classic4,none,long,0,classic4 / none / long / str>=0,6,6,0,33.3,2.0,25.1,-45.7,-49.5
XPEV,classic4,none,long+short,0,classic4 / none / long+short / str>=0,13,6,7,23.1,0.87,-37.8,-45.7,-69.0
XPEV,classic4,W-adx+rsi,long,0,classic4 / W-adx+rsi / long / str>=0,4,4,0,25.0,0.9,-10.0,-45.7,-36.3
XPEV,classic4,W-adx+rsi,long+short,0,classic4 / W-adx+rsi / long+short / str>=0,6,4,2,33.3,1.62,11.8,-45.7,-45.8
XPEV,classic4,W-adx,long,0,classic4 / W-adx / long / str>=0,4,4,0,25.0,0.9,-10.0,-45.7,-36.3
XPEV,classic4,W-adx,long+short,0,classic4 / W-adx / long+short / str>=0,6,4,2,33.3,1.62,11.8,-45.7,-45.8
XPEV,classic4,W-rsi,long,0,classic4 / W-rsi / long / str>=0,4,4,0,25.0,0.9,-10.0,-45.7,-36.3
XPEV,classic4,W-rsi,long+short,0,classic4 / W-rsi / long+short / str>=0,10,4,6,20.0,0.68,-41.5,-45.7,-75.4
XPEV,classic4,M-adx+rsi,long,0,classic4 / M-adx+rsi / long / str>=0,2,2,0,0.0,0.0,-13.0,-45.7,-28.2
XPEV,classic4,M-adx+rsi,long+short,0,classic4 / M-adx+rsi / long+short / str>=0,4,2,2,0.0,0.0,-48.9,-45.7,-49.2
B,adaptive,none,long,0,adaptive / none / long / str>=0,36,36,0,30.6,1.08,-22.4,263.7,-64.3
B,adaptive,none,long,4,adaptive / none / long / str>=4,7,7,0,28.6,1.47,3.5,263.7,-33.6
B,adaptive,none,long+short,0,adaptive / none / long+short / str>=0,69,36,33,30.4,0.74,-74.2,263.7,-86.9
B,adaptive,none,long+short,4,adaptive / none / long+short / str>=4,13,7,6,38.5,1.56,12.5,263.7,-36.9
B,adaptive,W-adx+rsi,long,0,adaptive / W-adx+rsi / long / str>=0,16,16,0,18.8,0.56,-37.7,263.7,-46.0
B,adaptive,W-adx+rsi,long,4,adaptive / W-adx+rsi / long / str>=4,2,2,0,0.0,0.0,-20.3,263.7,-22.2
B,adaptive,W-adx+rsi,long+short,0,adaptive / W-adx+rsi / long+short / str>=0,28,16,12,21.4,0.61,-47.8,263.7,-59.9
B,adaptive,W-adx+rsi,long+short,4,adaptive / W-adx+rsi / long+short / str>=4,4,2,2,25.0,0.38,-18.6,263.7,-30.9
B,adaptive,W-adx,long,0,adaptive / W-adx / long / str>=0,17,17,0,17.6,0.49,-44.8,263.7,-48.5
B,adaptive,W-adx,long,4,adaptive / W-adx / long / str>=4,2,2,0,0.0,0.0,-20.3,263.7,-22.2
B,adaptive,W-adx,long+short,0,adaptive / W-adx / long+short / str>=0,29,17,12,20.7,0.56,-53.8,263.7,-61.7
B,adaptive,W-adx,long+short,4,adaptive / W-adx / long+short / str>=4,4,2,2,25.0,0.38,-18.6,263.7,-30.9
B,adaptive,W-rsi,long,0,adaptive / W-rsi / long / str>=0,26,26,0,26.9,1.2,-6.9,263.7,-54.7
B,adaptive,W-rsi,long,4,adaptive / W-rsi / long / str>=4,6,6,0,33.3,1.77,11.8,263.7,-28.3
B,adaptive,W-rsi,long+short,0,adaptive / W-rsi / long+short / str>=0,50,26,24,30.0,0.9,-45.9,263.7,-74.0
B,adaptive,W-rsi,long+short,4,adaptive / W-rsi / long+short / str>=4,11,6,5,36.4,1.67,15.2,263.7,-35.5
B,adaptive,M-adx+rsi,long,0,adaptive / M-adx+rsi / long / str>=0,13,13,0,30.8,0.84,-22.4,263.7,-45.2
B,adaptive,M-adx+rsi,long,4,adaptive / M-adx+rsi / long / str>=4,3,3,0,0.0,0.0,-30.0,263.7,-31.7
B,adaptive,M-adx+rsi,long+short,0,adaptive / M-adx+rsi / long+short / str>=0,13,13,0,30.8,0.84,-22.4,263.7,-45.2
B,adaptive,M-adx+rsi,long+short,4,adaptive / M-adx+rsi / long+short / str>=4,3,3,0,0.0,0.0,-30.0,263.7,-31.7
B,classic1.5,none,long,0,classic1.5 / none / long / str>=0,49,49,0,40.8,1.66,63.2,263.7,-48.0
B,classic1.5,none,long+short,0,classic1.5 / none / long+short / str>=0,88,49,39,39.8,1.33,25.2,263.7,-58.7
B,classic1.5,W-adx+rsi,long,0,classic1.5 / W-adx+rsi / long / str>=0,22,22,0,36.4,0.71,-27.3,263.7,-42.5
B,classic1.5,W-adx+rsi,long+short,0,classic1.5 / W-adx+rsi / long+short / str>=0,38,22,16,36.8,0.93,-22.1,263.7,-47.9
B,classic1.5,W-adx,long,0,classic1.5 / W-adx / long / str>=0,26,26,0,34.6,0.62,-37.2,263.7,-42.5
B,classic1.5,W-adx,long+short,0,classic1.5 / W-adx / long+short / str>=0,42,26,16,35.7,0.83,-32.7,263.7,-47.9
B,classic1.5,W-rsi,long,0,classic1.5 / W-rsi / long / str>=0,34,34,0,35.3,1.12,-12.0,263.7,-55.1
B,classic1.5,W-rsi,long+short,0,classic1.5 / W-rsi / long+short / str>=0,65,34,31,36.9,1.09,-19.3,263.7,-65.5
B,classic1.5,M-adx+rsi,long,0,classic1.5 / M-adx+rsi / long / str>=0,20,20,0,45.0,1.46,13.1,263.7,-30.2
B,classic1.5,M-adx+rsi,long+short,0,classic1.5 / M-adx+rsi / long+short / str>=0,20,20,0,45.0,1.46,13.1,263.7,-30.2
B,classic2,none,long,0,classic2 / none / long / str>=0,34,34,0,35.3,1.5,26.7,263.7,-47.9
B,classic2,none,long+short,0,classic2 / none / long+short / str>=0,60,34,26,36.7,1.12,-22.2,263.7,-72.7
B,classic2,W-adx+rsi,long,0,classic2 / W-adx+rsi / long / str>=0,13,13,0,30.8,0.73,-24.2,263.7,-43.9
B,classic2,W-adx+rsi,long+short,0,classic2 / W-adx+rsi / long+short / str>=0,23,13,10,30.4,0.81,-30.6,263.7,-61.0
B,classic2,W-adx,long,0,classic2 / W-adx / long / str>=0,16,16,0,25.0,0.59,-36.0,263.7,-43.9
B,classic2,W-adx,long+short,0,classic2 / W-adx / long+short / str>=0,26,16,10,26.9,0.7,-41.4,263.7,-61.0
B,classic2,W-rsi,long,0,classic2 / W-rsi / long / str>=0,23,23,0,34.8,0.62,-37.6,263.7,-51.1
B,classic2,W-rsi,long+short,0,classic2 / W-rsi / long+short / str>=0,43,23,20,37.2,0.74,-47.0,263.7,-69.1
B,classic2,M-adx+rsi,long,0,classic2 / M-adx+rsi / long / str>=0,13,13,0,30.8,1.1,-5.5,263.7,-33.6
B,classic2,M-adx+rsi,long+short,0,classic2 / M-adx+rsi / long+short / str>=0,13,13,0,30.8,1.1,-5.5,263.7,-33.6
B,classic3,none,long,0,classic3 / none / long / str>=0,19,19,0,36.8,1.57,27.0,263.7,-52.7
B,classic3,none,long+short,0,classic3 / none / long+short / str>=0,34,19,15,41.2,1.07,-26.8,263.7,-76.9
B,classic3,W-adx+rsi,long,0,classic3 / W-adx+rsi / long / str>=0,6,6,0,33.3,0.89,-11.4,263.7,-38.9
B,classic3,W-adx+rsi,long+short,0,classic3 / W-adx+rsi / long+short / str>=0,10,6,4,40.0,1.08,-6.5,263.7,-45.5
B,classic3,W-adx,long,0,classic3 / W-adx / long / str>=0,7,7,0,28.6,0.77,-16.8,263.7,-38.9
B,classic3,W-adx,long+short,0,classic3 / W-adx / long+short / str>=0,11,7,4,36.4,0.97,-12.1,263.7,-45.5
B,classic3,W-rsi,long,0,classic3 / W-rsi / long / str>=0,13,13,0,38.5,1.6,18.3,263.7,-45.9
B,classic3,W-rsi,long+short,0,classic3 / W-rsi / long+short / str>=0,20,13,7,45.0,1.62,29.6,263.7,-49.8
B,classic3,M-adx+rsi,long,0,classic3 / M-adx+rsi / long / str>=0,8,8,0,37.5,0.95,-12.1,263.7,-37.3
B,classic3,M-adx+rsi,long+short,0,classic3 / M-adx+rsi / long+short / str>=0,8,8,0,37.5,0.95,-12.1,263.7,-37.3
B,classic4,none,long,0,classic4 / none / long / str>=0,11,11,0,54.5,4.23,146.0,263.7,-34.2
B,classic4,none,long+short,0,classic4 / none / long+short / str>=0,19,11,8,52.6,2.2,73.0,263.7,-49.7
B,classic4,W-adx+rsi,long,0,classic4 / W-adx+rsi / long / str>=0,2,2,0,50.0,0.21,-17.4,263.7,-31.3
B,classic4,W-adx+rsi,long+short,0,classic4 / W-adx+rsi / long+short / str>=0,4,2,2,75.0,0.93,-5.2,263.7,-31.3
B,classic4,W-adx,long,0,classic4 / W-adx / long / str>=0,2,2,0,50.0,0.21,-17.4,263.7,-31.3
B,classic4,W-adx,long+short,0,classic4 / W-adx / long+short / str>=0,4,2,2,75.0,0.93,-5.2,263.7,-31.3
B,classic4,W-rsi,long,0,classic4 / W-rsi / long / str>=0,6,6,0,50.0,4.5,85.8,263.7,-34.2
B,classic4,W-rsi,long+short,0,classic4 / W-rsi / long+short / str>=0,10,6,4,50.0,3.01,72.0,263.7,-44.2
B,classic4,M-adx+rsi,long,0,classic4 / M-adx+rsi / long / str>=0,2,2,0,50.0,0.74,-8.8,263.7,-32.9
B,classic4,M-adx+rsi,long+short,0,classic4 / M-adx+rsi / long+short / str>=0,2,2,0,50.0,0.74,-8.8,263.7,-32.9
FTNT,adaptive,none,long,0,adaptive / none / long / str>=0,24,24,0,54.2,2.56,160.9,1771.5,-41.8
FTNT,adaptive,none,long,4,adaptive / none / long / str>=4,3,3,0,33.3,0.72,-6.7,1771.5,-29.4
FTNT,adaptive,none,long+short,0,adaptive / none / long+short / str>=0,40,24,16,42.5,1.52,57.1,1771.5,-50.8
FTNT,adaptive,none,long+short,4,adaptive / none / long+short / str>=4,6,3,3,16.7,0.29,-28.8,1771.5,-46.2
FTNT,adaptive,W-adx+rsi,long,0,adaptive / W-adx+rsi / long / str>=0,11,11,0,54.5,2.52,51.4,1771.5,-24.1
FTNT,adaptive,W-adx+rsi,long,4,adaptive / W-adx+rsi / long / str>=4,2,2,0,0.0,0.0,-16.7,1771.5,-16.7
FTNT,adaptive,W-adx+rsi,long+short,0,adaptive / W-adx+rsi / long+short / str>=0,20,11,9,35.0,1.09,-5.4,1771.5,-52.4
FTNT,adaptive,W-adx+rsi,long+short,4,adaptive / W-adx+rsi / long+short / str>=4,3,2,1,0.0,0.0,-26.0,1771.5,-26.7
FTNT,adaptive,W-adx,long,0,adaptive / W-adx / long / str>=0,11,11,0,54.5,2.52,51.4,1771.5,-24.1
FTNT,adaptive,W-adx,long,4,adaptive / W-adx / long / str>=4,2,2,0,0.0,0.0,-16.7,1771.5,-16.7
FTNT,adaptive,W-adx,long+short,0,adaptive / W-adx / long+short / str>=0,23,11,12,39.1,1.31,12.9,1771.5,-45.2
FTNT,adaptive,W-adx,long+short,4,adaptive / W-adx / long+short / str>=4,4,2,2,0.0,0.0,-29.1,1771.5,-38.8
FTNT,adaptive,W-rsi,long,0,adaptive / W-rsi / long / str>=0,18,18,0,61.1,2.65,122.2,1771.5,-35.6
FTNT,adaptive,W-rsi,long,4,adaptive / W-rsi / long / str>=4,3,3,0,33.3,0.72,-6.7,1771.5,-29.4
FTNT,adaptive,W-rsi,long+short,0,adaptive / W-rsi / long+short / str>=0,29,18,11,41.4,1.36,22.7,1771.5,-56.6
FTNT,adaptive,W-rsi,long+short,4,adaptive / W-rsi / long+short / str>=4,4,3,1,25.0,0.44,-17.0,1771.5,-37.3
FTNT,adaptive,M-adx+rsi,long,0,adaptive / M-adx+rsi / long / str>=0,21,21,0,47.6,1.59,35.5,1771.5,-41.8
FTNT,adaptive,M-adx+rsi,long,4,adaptive / M-adx+rsi / long / str>=4,3,3,0,33.3,0.72,-6.7,1771.5,-29.4
FTNT,adaptive,M-adx+rsi,long+short,0,adaptive / M-adx+rsi / long+short / str>=0,26,21,5,38.5,1.18,0.5,1771.5,-54.0
FTNT,adaptive,M-adx+rsi,long+short,4,adaptive / M-adx+rsi / long+short / str>=4,3,3,0,33.3,0.72,-6.7,1771.5,-29.4
FTNT,classic1.5,none,long,0,classic1.5 / none / long / str>=0,57,57,0,42.1,1.19,-3.8,1771.5,-49.1
FTNT,classic1.5,none,long+short,0,classic1.5 / none / long+short / str>=0,84,57,27,36.9,0.77,-71.7,1771.5,-80.0
FTNT,classic1.5,W-adx+rsi,long,0,classic1.5 / W-adx+rsi / long / str>=0,33,33,0,42.4,1.45,18.2,1771.5,-47.8
FTNT,classic1.5,W-adx+rsi,long+short,0,classic1.5 / W-adx+rsi / long+short / str>=0,46,33,13,37.0,0.97,-28.8,1771.5,-50.7
FTNT,classic1.5,W-adx,long,0,classic1.5 / W-adx / long / str>=0,33,33,0,42.4,1.45,18.2,1771.5,-47.8
FTNT,classic1.5,W-adx,long+short,0,classic1.5 / W-adx / long+short / str>=0,51,33,18,35.3,0.82,-47.1,1771.5,-62.6
FTNT,classic1.5,W-rsi,long,0,classic1.5 / W-rsi / long / str>=0,43,43,0,41.9,1.36,15.9,1771.5,-48.0
FTNT,classic1.5,W-rsi,long+short,0,classic1.5 / W-rsi / long+short / str>=0,63,43,20,36.5,0.85,-53.3,1771.5,-67.0
FTNT,classic1.5,M-adx+rsi,long,0,classic1.5 / M-adx+rsi / long / str>=0,41,41,0,41.5,1.2,-4.6,1771.5,-35.4
FTNT,classic1.5,M-adx+rsi,long+short,0,classic1.5 / M-adx+rsi / long+short / str>=0,47,41,6,42.6,1.1,-16.3,1771.5,-39.6
FTNT,classic2,none,long,0,classic2 / none / long / str>=0,42,42,0,35.7,1.39,12.1,1771.5,-50.9
FTNT,classic2,none,long+short,0,classic2 / none / long+short / str>=0,60,42,18,31.7,0.91,-60.3,1771.5,-82.0
FTNT,classic2,W-adx+rsi,long,0,classic2 / W-adx+rsi / long / str>=0,23,23,0,39.1,1.47,12.7,1771.5,-29.7
FTNT,classic2,W-adx+rsi,long+short,0,classic2 / W-adx+rsi / long+short / str>=0,32,23,9,34.4,0.95,-27.0,1771.5,-48.0
FTNT,classic2,W-adx,long,0,classic2 / W-adx / long / str>=0,23,23,0,39.1,1.47,12.7,1771.5,-29.7
FTNT,classic2,W-adx,long+short,0,classic2 / W-adx / long+short / str>=0,38,23,15,34.2,0.88,-37.9,1771.5,-54.4
FTNT,classic2,W-rsi,long,0,classic2 / W-rsi / long / str>=0,30,30,0,36.7,1.17,-6.3,1771.5,-44.8
FTNT,classic2,W-rsi,long+short,0,classic2 / W-rsi / long+short / str>=0,41,30,11,31.7,0.77,-52.0,1771.5,-63.3
FTNT,classic2,M-adx+rsi,long,0,classic2 / M-adx+rsi / long / str>=0,29,29,0,31.0,0.74,-44.3,1771.5,-53.6
FTNT,classic2,M-adx+rsi,long+short,0,classic2 / M-adx+rsi / long+short / str>=0,33,29,4,27.3,0.66,-52.8,1771.5,-60.7
FTNT,classic3,none,long,0,classic3 / none / long / str>=0,16,16,0,43.8,2.9,423.6,1771.5,-54.5
FTNT,classic3,none,long+short,0,classic3 / none / long+short / str>=0,30,16,14,30.0,1.21,69.0,1771.5,-82.8
FTNT,classic3,W-adx+rsi,long,0,classic3 / W-adx+rsi / long / str>=0,5,5,0,40.0,3.83,42.3,1771.5,-22.7
FTNT,classic3,W-adx+rsi,long+short,0,classic3 / W-adx+rsi / long+short / str>=0,12,5,7,25.0,1.07,-11.2,1771.5,-51.8
FTNT,classic3,W-adx,long,0,classic3 / W-adx / long / str>=0,5,5,0,40.0,3.83,42.3,1771.5,-22.7
FTNT,classic3,W-adx,long+short,0,classic3 / W-adx / long+short / str>=0,15,5,10,26.7,0.96,-22.1,1771.5,-57.7
FTNT,classic3,W-rsi,long,0,classic3 / W-rsi / long / str>=0,12,12,0,41.7,2.16,61.0,1771.5,-49.8
FTNT,classic3,W-rsi,long+short,0,classic3 / W-rsi / long+short / str>=0,20,12,8,30.0,1.18,-9.0,1771.5,-71.6
FTNT,classic3,M-adx+rsi,long,0,classic3 / M-adx+rsi / long / str>=0,13,13,0,38.5,2.35,81.3,1771.5,-53.4
FTNT,classic3,M-adx+rsi,long+short,0,classic3 / M-adx+rsi / long+short / str>=0,16,13,3,31.2,1.65,33.7,1771.5,-64.0
FTNT,classic4,none,long,0,classic4 / none / long / str>=0,12,12,0,50.0,2.17,58.3,1771.5,-49.3
FTNT,classic4,none,long+short,0,classic4 / none / long+short / str>=0,19,12,7,36.8,1.18,-37.6,1771.5,-71.7
FTNT,classic4,W-adx+rsi,long,0,classic4 / W-adx+rsi / long / str>=0,1,1,0,0.0,0.0,-17.6,1771.5,-17.6
FTNT,classic4,W-adx+rsi,long+short,0,classic4 / W-adx+rsi / long+short / str>=0,4,1,3,25.0,0.09,-32.4,1771.5,-35.9
FTNT,classic4,W-adx,long,0,classic4 / W-adx / long / str>=0,1,1,0,0.0,0.0,-17.6,1771.5,-17.6
FTNT,classic4,W-adx,long+short,0,classic4 / W-adx / long+short / str>=0,4,1,3,25.0,0.09,-32.4,1771.5,-35.9
FTNT,classic4,W-rsi,long,0,classic4 / W-rsi / long / str>=0,10,10,0,50.0,1.91,23.1,1771.5,-61.9
FTNT,classic4,W-rsi,long+short,0,classic4 / W-rsi / long+short / str>=0,13,10,3,46.2,1.58,1.1,1771.5,-70.3
FTNT,classic4,M-adx+rsi,long,0,classic4 / M-adx+rsi / long / str>=0,10,10,0,40.0,1.76,12.3,1771.5,-62.9
FTNT,classic4,M-adx+rsi,long+short,0,classic4 / M-adx+rsi / long+short / str>=0,10,10,0,40.0,1.76,12.3,1771.5,-62.9
HIMS,adaptive,none,long,0,adaptive / none / long / str>=0,17,17,0,70.6,3.78,414.4,194.3,-56.1
HIMS,adaptive,none,long,4,adaptive / none / long / str>=4,5,5,0,60.0,1.67,14.0,194.3,-54.9
HIMS,adaptive,none,long+short,0,adaptive / none / long+short / str>=0,26,17,9,57.7,2.44,328.6,194.3,-71.9
HIMS,adaptive,none,long+short,4,adaptive / none / long+short / str>=4,6,5,1,66.7,2.03,30.5,194.3,-54.9
HIMS,adaptive,W-adx+rsi,long,0,adaptive / W-adx+rsi / long / str>=0,11,11,0,63.6,1.86,43.3,194.3,-67.2
HIMS,adaptive,W-adx+rsi,long,4,adaptive / W-adx+rsi / long / str>=4,4,4,0,50.0,0.94,-12.1,194.3,-54.9
HIMS,adaptive,W-adx+rsi,long+short,0,adaptive / W-adx+rsi / long+short / str>=0,14,11,3,57.1,1.43,13.0,194.3,-67.2
HIMS,adaptive,W-adx+rsi,long+short,4,adaptive / W-adx+rsi / long+short / str>=4,5,4,1,60.0,1.3,0.6,194.3,-54.9
HIMS,adaptive,W-adx,long,0,adaptive / W-adx / long / str>=0,16,16,0,68.8,3.52,351.0,194.3,-52.4
HIMS,adaptive,W-adx,long,4,adaptive / W-adx / long / str>=4,5,5,0,60.0,1.67,14.0,194.3,-54.9
HIMS,adaptive,W-adx,long+short,0,adaptive / W-adx / long+short / str>=0,20,16,4,65.0,2.92,372.3,194.3,-52.4
HIMS,adaptive,W-adx,long+short,4,adaptive / W-adx / long+short / str>=4,6,5,1,66.7,2.03,30.5,194.3,-54.9
HIMS,adaptive,W-rsi,long,0,adaptive / W-rsi / long / str>=0,11,11,0,63.6,1.86,43.3,194.3,-67.2
HIMS,adaptive,W-rsi,long,4,adaptive / W-rsi / long / str>=4,4,4,0,50.0,0.94,-12.1,194.3,-54.9
HIMS,adaptive,W-rsi,long+short,0,adaptive / W-rsi / long+short / str>=0,17,11,6,52.9,1.37,7.5,194.3,-76.7
HIMS,adaptive,W-rsi,long+short,4,adaptive / W-rsi / long+short / str>=4,5,4,1,60.0,1.3,0.6,194.3,-54.9
HIMS,adaptive,M-adx+rsi,long,0,adaptive / M-adx+rsi / long / str>=0,10,10,0,60.0,2.4,82.4,194.3,-52.4
HIMS,adaptive,M-adx+rsi,long,4,adaptive / M-adx+rsi / long / str>=4,4,4,0,50.0,0.94,-12.1,194.3,-54.9
HIMS,adaptive,M-adx+rsi,long+short,0,adaptive / M-adx+rsi / long+short / str>=0,13,10,3,53.8,1.78,43.8,194.3,-52.4
HIMS,adaptive,M-adx+rsi,long+short,4,adaptive / M-adx+rsi / long+short / str>=4,5,4,1,60.0,1.3,0.6,194.3,-54.9
HIMS,classic1.5,none,long,0,classic1.5 / none / long / str>=0,33,33,0,48.5,2.04,179.8,194.3,-58.2
HIMS,classic1.5,none,long+short,0,classic1.5 / none / long+short / str>=0,51,33,18,47.1,1.79,223.4,194.3,-65.2
HIMS,classic1.5,W-adx+rsi,long,0,classic1.5 / W-adx+rsi / long / str>=0,22,22,0,54.5,2.42,184.0,194.3,-58.6
HIMS,classic1.5,W-adx+rsi,long+short,0,classic1.5 / W-adx+rsi / long+short / str>=0,29,22,7,51.7,2.06,178.0,194.3,-59.5
HIMS,classic1.5,W-adx,long,0,classic1.5 / W-adx / long / str>=0,29,29,0,55.2,2.58,320.6,194.3,-48.1
HIMS,classic1.5,W-adx,long+short,0,classic1.5 / W-adx / long+short / str>=0,37,29,8,54.1,2.41,462.1,194.3,-49.0
HIMS,classic1.5,W-rsi,long,0,classic1.5 / W-rsi / long / str>=0,24,24,0,50.0,2.12,135.8,194.3,-58.6
HIMS,classic1.5,W-rsi,long+short,0,classic1.5 / W-rsi / long+short / str>=0,40,24,16,47.5,1.72,123.9,194.3,-61.2
HIMS,classic1.5,M-adx+rsi,long,0,classic1.5 / M-adx+rsi / long / str>=0,17,17,0,47.1,1.7,40.4,194.3,-48.1
HIMS,classic1.5,M-adx+rsi,long+short,0,classic1.5 / M-adx+rsi / long+short / str>=0,22,17,5,45.5,1.49,25.7,194.3,-48.1
HIMS,classic2,none,long,0,classic2 / none / long / str>=0,23,23,0,47.8,2.7,308.7,194.3,-55.7
HIMS,classic2,none,long+short,0,classic2 / none / long+short / str>=0,32,23,9,46.9,2.05,215.9,194.3,-69.8
HIMS,classic2,W-adx+rsi,long,0,classic2 / W-adx+rsi / long / str>=0,17,17,0,35.3,1.83,56.8,194.3,-58.1
HIMS,classic2,W-adx+rsi,long+short,0,classic2 / W-adx+rsi / long+short / str>=0,19,17,2,36.8,1.71,47.2,194.3,-58.1
HIMS,classic2,W-adx,long,0,classic2 / W-adx / long / str>=0,22,22,0,45.5,2.57,288.3,194.3,-49.9
HIMS,classic2,W-adx,long+short,0,classic2 / W-adx / long+short / str>=0,25,22,3,48.0,2.56,371.4,194.3,-49.9
HIMS,classic2,W-rsi,long,0,classic2 / W-rsi / long / str>=0,17,17,0,35.3,1.83,56.8,194.3,-58.1
HIMS,classic2,W-rsi,long+short,0,classic2 / W-rsi / long+short / str>=0,24,17,7,37.5,1.44,11.3,194.3,-72.2
HIMS,classic2,M-adx+rsi,long,0,classic2 / M-adx+rsi / long / str>=0,12,12,0,41.7,1.72,30.9,194.3,-49.9
HIMS,classic2,M-adx+rsi,long+short,0,classic2 / M-adx+rsi / long+short / str>=0,15,12,3,46.7,1.69,38.1,194.3,-49.9
HIMS,classic3,none,long,0,classic3 / none / long / str>=0,15,15,0,46.7,2.47,131.8,194.3,-47.6
HIMS,classic3,none,long+short,0,classic3 / none / long+short / str>=0,19,15,4,52.6,2.48,198.4,194.3,-70.8
HIMS,classic3,W-adx+rsi,long,0,classic3 / W-adx+rsi / long / str>=0,11,11,0,36.4,2.28,75.4,194.3,-44.9
HIMS,classic3,W-adx+rsi,long+short,0,classic3 / W-adx+rsi / long+short / str>=0,12,11,1,41.7,2.4,91.1,194.3,-44.9
HIMS,classic3,W-adx,long,0,classic3 / W-adx / long / str>=0,14,14,0,42.9,2.33,108.1,194.3,-47.6
HIMS,classic3,W-adx,long+short,0,classic3 / W-adx / long+short / str>=0,15,14,1,46.7,2.44,126.7,194.3,-47.6
HIMS,classic3,W-rsi,long,0,classic3 / W-rsi / long / str>=0,11,11,0,36.4,2.28,75.4,194.3,-44.9
HIMS,classic3,W-rsi,long+short,0,classic3 / W-rsi / long+short / str>=0,15,11,4,46.7,2.36,132.3,194.3,-59.6
HIMS,classic3,M-adx+rsi,long,0,classic3 / M-adx+rsi / long / str>=0,9,9,0,44.4,2.03,47.6,194.3,-47.6
HIMS,classic3,M-adx+rsi,long+short,0,classic3 / M-adx+rsi / long+short / str>=0,10,9,1,50.0,2.17,60.7,194.3,-47.6
HIMS,classic4,none,long,0,classic4 / none / long / str>=0,9,9,0,55.6,2.75,108.3,194.3,-64.1
HIMS,classic4,none,long+short,0,classic4 / none / long+short / str>=0,11,9,2,63.6,3.97,309.0,194.3,-65.3
HIMS,classic4,W-adx+rsi,long,0,classic4 / W-adx+rsi / long / str>=0,7,7,0,42.9,2.0,25.3,194.3,-65.1
HIMS,classic4,W-adx+rsi,long+short,0,classic4 / W-adx+rsi / long+short / str>=0,8,7,1,50.0,2.64,94.9,194.3,-65.1
HIMS,classic4,W-adx,long,0,classic4 / W-adx / long / str>=0,8,8,0,50.0,2.03,28.6,194.3,-64.1
HIMS,classic4,W-adx,long+short,0,classic4 / W-adx / long+short / str>=0,9,8,1,55.6,2.68,100.0,194.3,-64.1
HIMS,classic4,W-rsi,long,0,classic4 / W-rsi / long / str>=0,7,7,0,42.9,2.0,25.3,194.3,-65.1
